session_id,participant_count,timestamp_sec,frame_rate_fps,frame_time_ms,network_latency_ms,packet_loss_pct,calibration_error_mm,headset_temp_c
demo,3,447,87.9,11.37,21.7,0.026,5.52,34.8
demo,3,448,90.8,11.01,27.8,0.086,6.22,34.8
demo,3,449,85.8,11.66,32.9,0.112,5.09,34.4
demo,3,450,87.9,11.38,27.3,0.063,6.23,35.3
demo,3,451,86.2,11.6,24.2,0.317,4.29,35.1
demo,3,452,92.3,10.84,25.0,0.008,6.75,34.7
demo,3,453,92.6,10.8,15.5,0.057,4.48,34.9
demo,3,454,87.5,11.43,27.9,0.323,5.96,35.2
demo,3,455,87.5,11.43,16.9,0.09,6.1,34.7
demo,3,456,89.1,11.22,25.1,0.142,5.83,34.4
demo,3,457,86.4,11.57,29.2,0.102,4.96,35.3
demo,3,458,91.2,10.97,26.8,0.069,6.53,34.9
demo,3,459,89.5,11.17,18.7,0.025,6.8,34.8
demo,3,460,87.4,11.45,26.3,0.056,5.9,34.8
demo,3,461,86.7,11.53,26.7,0.034,6.67,35.0
demo,3,462,87.0,11.5,31.6,0.05,6.17,35.2
demo,3,463,88.5,11.3,27.9,0.044,5.24,35.5
demo,3,464,85.0,11.76,29.5,0.107,5.22,34.8
demo,3,465,85.3,11.73,25.2,0.004,5.52,35.4
demo,3,466,88.5,11.3,27.9,0.057,6.48,36.4
demo,3,467,86.7,11.54,29.8,0.044,5.74,35.6
demo,3,468,88.0,11.36,32.6,0.069,6.35,34.5
demo,3,469,87.2,11.47,19.9,0.193,3.33,35.2
demo,3,470,89.1,11.22,27.0,0.04,6.98,35.5
demo,3,471,86.4,11.58,27.1,0.209,4.16,35.3
demo,3,472,87.2,11.46,24.6,0.014,6.63,33.9
demo,3,473,86.8,11.52,19.9,0.036,6.63,34.6
demo,3,474,89.5,11.17,27.3,0.055,4.89,34.6
demo,3,475,89.9,11.12,27.9,0.02,6.73,35.0
demo,3,476,87.0,11.49,32.1,0.089,5.35,35.3
demo,3,477,91.7,10.9,26.9,0.018,6.37,35.9
demo,3,478,89.5,11.18,17.5,0.035,6.93,35.6
demo,3,479,88.3,11.33,20.2,0.071,6.56,35.1
demo,3,480,89.2,11.2,43.7,0.062,6.19,35.4
demo,3,481,89.5,11.17,32.6,0.165,5.4,34.7
demo,3,482,89.1,11.23,43.4,0.083,5.96,35.5
demo,3,483,86.0,11.62,38.8,0.133,5.67,35.2
demo,3,484,85.2,11.74,37.3,0.17,6.47,35.3
demo,3,485,88.2,11.34,21.7,0.127,5.73,35.4
demo,3,486,88.7,11.28,31.9,0.051,5.49,34.8
demo,3,487,89.5,11.17,23.0,0.112,5.32,35.6
demo,3,488,90.3,11.07,34.7,0.179,5.61,35.3
demo,3,489,85.0,11.76,27.0,0.037,7.23,34.5
demo,3,490,90.5,11.04,20.7,0.052,5.44,34.4
demo,3,491,86.0,11.63,31.2,0.006,6.52,35.2
demo,3,492,90.9,11.0,30.7,0.1,5.62,34.6
demo,3,493,87.3,11.45,26.3,0.033,5.48,34.5
demo,3,494,85.5,11.69,25.4,0.353,5.76,34.8
demo,3,495,89.9,11.13,30.2,0.055,4.88,34.5
demo,3,496,86.5,11.56,21.7,0.066,5.07,34.8
demo,3,497,88.5,11.29,25.3,0.093,5.91,35.4
demo,3,498,88.5,11.3,20.9,0.098,4.7,35.7
demo,3,499,89.7,11.15,19.3,0.123,4.42,35.8
demo,3,500,89.4,11.18,17.3,0.201,6.55,35.5
demo,3,501,88.9,11.25,18.4,0.121,5.14,36.2
demo,3,502,88.2,11.34,23.7,0.029,6.58,35.3
demo,3,503,90.3,11.07,23.3,0.021,5.14,35.3
demo,3,504,88.7,11.27,25.9,0.057,5.57,34.6
demo,3,505,91.5,10.93,31.9,0.102,6.82,34.9
demo,3,506,88.8,11.26,27.8,0.001,5.23,35.0
demo,3,507,86.3,11.59,20.8,0.006,7.72,35.2
demo,3,508,91.3,10.96,30.0,0.008,6.52,35.6
demo,3,509,88.2,11.33,28.7,0.022,7.44,35.7
demo,3,510,88.4,11.31,33.6,0.007,6.7,35.3
demo,3,511,90.2,11.09,36.8,0.031,6.83,35.3
demo,3,512,90.2,11.08,28.2,0.061,4.69,35.8
demo,3,513,86.9,11.51,33.6,0.058,6.56,35.5
demo,3,514,87.1,11.48,16.1,0.002,6.05,34.5
demo,3,515,88.0,11.36,21.6,0.262,6.28,35.2
demo,3,516,91.5,10.93,19.9,0.03,5.75,35.3
demo,3,517,89.6,11.16,26.7,0.168,5.34,35.6
demo,3,518,86.1,11.62,19.4,0.029,8.99,36.1
demo,3,519,85.4,11.71,18.4,0.176,5.37,36.0
demo,3,520,85.8,11.65,18.2,0.07,5.81,35.0
demo,3,521,88.4,11.31,39.9,0.022,6.46,35.9
demo,3,522,88.4,11.31,25.8,0.138,8.1,34.9
demo,3,523,89.0,11.24,20.4,0.02,5.01,35.9
demo,3,524,88.3,11.33,33.7,0.018,5.34,34.9
demo,3,525,87.6,11.41,23.5,0.073,4.63,35.8
demo,3,526,87.7,11.4,22.0,0.027,7.07,36.6
demo,3,527,85.0,11.76,15.6,0.078,7.14,36.0
demo,3,528,88.0,11.36,18.5,0.053,6.38,36.0
demo,3,529,86.0,11.62,25.4,0.093,5.72,35.1
demo,3,530,88.9,11.25,21.0,0.023,6.92,35.4
demo,3,531,88.1,11.35,17.8,0.054,6.02,35.2
demo,3,532,92.0,10.87,29.8,0.117,6.34,36.4
demo,3,533,88.7,11.27,26.9,0.185,3.98,35.5
demo,3,534,87.5,11.42,32.2,0.02,5.27,35.5
demo,3,535,90.4,11.06,22.7,0.232,5.79,36.0
demo,3,536,89.0,11.24,25.2,0.007,5.47,35.7
demo,3,537,90.3,11.07,22.5,0.057,5.0,35.2
demo,3,538,85.5,11.69,17.6,0.007,5.47,34.5
demo,3,539,89.7,11.14,31.4,0.123,5.87,36.6
demo,3,540,88.5,11.3,32.6,0.007,6.54,36.3
demo,3,541,89.3,11.19,28.9,0.162,4.94,35.6
demo,3,542,90.1,11.1,32.6,0.136,5.64,35.4
demo,3,543,88.5,11.29,27.3,0.239,6.63,36.3
demo,3,544,89.5,11.17,26.6,0.086,5.06,35.8
demo,3,545,91.5,10.93,23.9,0.032,5.46,35.1
demo,3,546,86.5,11.56,21.6,0.055,6.11,36.1
demo,3,547,86.2,11.6,32.6,0.173,7.2,35.9
demo,3,548,89.8,11.14,19.5,0.031,6.27,35.9
demo,3,549,85.6,11.68,20.5,0.021,5.08,36.0
demo,3,550,85.0,11.76,28.1,0.108,6.65,36.0
demo,3,551,86.6,11.55,27.9,0.009,5.15,36.4
demo,3,552,87.0,11.49,24.7,0.03,6.45,34.9
demo,3,553,88.1,11.35,23.7,0.039,6.78,35.5
demo,3,554,87.0,11.49,28.2,0.086,6.86,36.0
demo,3,555,85.9,11.64,23.8,0.002,7.32,35.4
demo,3,556,85.0,11.76,28.2,0.106,6.73,36.4
demo,3,557,88.7,11.28,30.5,0.083,7.08,35.9
demo,3,558,91.1,10.98,33.8,0.468,5.76,36.5
demo,3,559,86.3,11.59,32.7,0.026,6.82,35.8
demo,3,560,87.5,11.43,27.8,0.075,6.75,36.2
demo,3,561,86.7,11.53,25.6,0.061,7.31,36.3
demo,3,562,89.0,11.24,24.2,0.018,8.09,35.7
demo,3,563,89.9,11.13,31.7,0.032,6.53,35.2
demo,3,564,85.5,11.69,26.9,0.122,8.12,35.5
demo,3,565,87.2,11.46,26.7,0.002,6.65,36.4
demo,3,566,89.5,11.17,27.5,0.162,6.18,36.1
demo,3,567,85.0,11.76,23.5,0.017,4.48,36.0
demo,3,568,88.2,11.34,28.8,0.09,5.67,35.7
demo,3,569,87.7,11.4,22.7,0.009,7.07,35.9
demo,3,570,88.5,11.3,29.0,0.024,6.77,35.4
demo,3,571,89.6,11.16,21.8,0.589,6.43,35.8
demo,3,572,90.2,11.09,24.4,0.006,5.63,35.7
demo,3,573,87.4,11.44,21.3,0.007,5.49,35.5
demo,3,574,85.0,11.76,23.8,0.011,5.89,35.7
demo,3,575,87.7,11.4,27.4,0.033,5.54,36.4
demo,3,576,85.9,11.65,21.2,0.014,5.38,35.2
demo,3,577,86.9,11.5,25.9,0.024,5.77,36.0
demo,3,578,89.6,11.17,23.1,0.017,6.12,35.4
demo,3,579,88.9,11.24,16.1,0.163,6.39,35.3
demo,3,580,85.5,11.69,25.1,0.098,6.06,35.0
demo,3,581,87.7,11.41,20.8,0.037,4.98,34.7
demo,3,582,88.9,11.25,33.2,0.11,6.65,36.1
demo,3,583,88.6,11.29,15.4,0.183,4.98,35.6
demo,3,584,91.1,10.97,24.6,0.068,7.41,35.9
demo,3,585,89.7,11.15,23.2,0.052,5.64,34.9
demo,3,586,86.8,11.51,26.7,0.022,8.08,36.7
demo,3,587,92.1,10.85,24.2,0.026,4.08,36.3
demo,3,588,86.1,11.62,27.0,0.085,5.59,35.5
demo,3,589,86.6,11.55,22.3,0.175,6.56,35.8
demo,3,590,87.9,11.37,27.2,0.015,7.4,35.7
demo,3,591,86.4,11.58,23.8,0.081,6.58,36.2
demo,3,592,88.8,11.26,20.1,0.025,6.59,35.8
demo,3,593,86.1,11.61,20.6,0.0,6.48,36.1
demo,3,594,90.4,11.06,28.4,0.016,4.1,35.7
demo,3,595,87.7,11.4,20.5,0.254,5.53,35.6
demo,3,596,87.6,11.41,29.4,0.063,5.59,36.2
demo,3,597,85.0,11.76,22.5,0.091,7.37,35.8
demo,3,598,86.6,11.55,19.4,0.071,6.96,36.1
demo,3,599,88.7,11.27,44.6,0.005,6.25,35.7
demo,3,600,90.1,11.1,27.1,0.003,4.7,36.1
demo,3,601,86.0,11.63,28.5,0.162,6.43,35.7
demo,3,602,88.4,11.32,27.5,0.113,5.12,35.7
demo,3,603,87.4,11.44,37.4,0.042,5.51,36.1
demo,3,604,89.1,11.22,31.3,0.038,5.54,35.5
demo,3,605,85.8,11.65,30.0,0.097,4.41,35.9
demo,3,606,85.0,11.76,23.0,0.042,3.86,35.5
demo,3,607,88.3,11.32,24.7,0.07,4.83,35.2
demo,3,608,90.1,11.1,28.9,0.14,5.18,36.3
demo,3,609,89.1,11.23,28.2,0.053,5.95,35.9
demo,3,610,89.9,11.12,19.5,0.032,4.53,35.6
demo,3,611,85.0,11.76,26.1,0.034,3.11,36.0
demo,3,612,85.0,11.76,34.9,0.018,4.02,35.9
demo,3,613,89.1,11.22,29.3,0.268,5.29,36.7
demo,3,614,89.1,11.22,26.4,0.051,5.53,36.2
demo,3,615,85.9,11.64,19.9,0.394,6.55,36.4
demo,3,616,87.8,11.39,23.9,0.076,5.61,36.1
demo,3,617,88.6,11.29,22.8,0.005,4.62,37.1
demo,3,618,88.8,11.27,18.3,0.029,6.06,36.3
demo,3,619,88.5,11.3,15.0,0.045,4.45,36.6
demo,3,620,85.0,11.76,15.0,0.184,3.74,36.4
demo,3,621,88.6,11.29,21.0,0.036,5.23,36.4
demo,3,622,86.7,11.54,25.2,0.065,4.73,36.2
demo,3,623,87.8,11.39,33.6,0.007,4.08,36.1
demo,3,624,88.8,11.26,25.8,0.108,4.42,35.1
demo,3,625,89.9,11.13,27.0,0.095,3.68,35.8
demo,3,626,87.1,11.48,21.1,0.053,6.34,36.1
demo,3,627,86.3,11.58,23.1,0.176,4.96,35.9
demo,3,628,85.0,11.76,26.6,0.07,4.8,36.9
demo,3,629,90.4,11.06,32.3,0.076,4.32,37.1
demo,3,630,89.1,11.22,27.8,0.016,6.31,36.1
demo,3,631,89.9,11.12,28.7,0.029,5.01,36.8
demo,3,632,85.0,11.76,25.7,0.085,4.98,37.0
demo,3,633,86.3,11.59,31.5,0.164,4.94,36.5
demo,3,634,86.2,11.59,29.3,0.464,4.73,36.9
demo,3,635,89.7,11.14,27.2,0.025,5.52,35.3
demo,3,636,85.4,11.72,23.6,0.019,4.6,35.8
demo,3,637,87.2,11.47,19.3,0.027,5.57,36.1
demo,3,638,87.3,11.45,28.7,0.005,4.56,36.1
demo,3,639,87.4,11.44,24.1,0.155,4.99,36.2
demo,3,640,85.0,11.76,32.5,0.364,5.42,35.8
demo,3,641,89.4,11.18,23.8,0.08,4.98,36.0
demo,3,642,88.4,11.31,27.4,0.025,4.54,35.3
demo,3,643,86.4,11.57,28.4,0.005,2.18,36.1
demo,3,644,85.6,11.69,16.8,0.075,3.9,36.6
demo,3,645,89.0,11.24,24.1,0.031,3.94,35.4
demo,3,646,86.8,11.52,25.8,0.004,4.23,36.6
demo,3,647,85.4,11.72,27.6,0.226,4.09,35.9
demo,3,648,85.0,11.76,22.5,0.112,6.07,36.1
demo,3,649,89.9,11.13,27.4,0.045,3.9,36.8
demo,3,650,89.3,11.2,34.1,0.201,3.27,35.7
demo,3,651,91.0,10.99,15.8,0.083,4.73,36.6
demo,3,652,87.9,11.37,27.1,0.173,5.4,36.7
demo,3,653,86.1,11.61,27.9,0.011,6.01,36.6
demo,3,654,89.8,11.13,19.1,0.09,6.03,35.5
demo,3,655,91.1,10.98,29.6,0.026,4.06,36.7
demo,3,656,90.2,11.09,28.5,0.025,5.44,36.2
demo,3,657,85.0,11.76,24.0,0.063,4.04,37.3
demo,3,658,85.0,11.76,25.9,0.035,5.19,37.2
demo,3,659,91.3,10.95,21.1,0.009,3.45,36.9
demo,3,660,87.2,11.47,28.9,0.015,6.16,37.4
demo,3,661,88.0,11.36,25.6,0.113,5.49,36.5
demo,3,662,85.8,11.65,21.4,0.108,6.86,37.0
demo,3,663,85.1,11.75,15.1,0.014,5.36,36.7
demo,3,664,87.1,11.48,20.6,0.131,5.4,35.8
demo,3,665,86.0,11.62,25.1,0.19,5.21,36.7
demo,3,666,85.8,11.65,25.2,0.08,3.54,35.7
demo,3,667,86.3,11.58,23.6,0.01,6.55,35.2
demo,3,668,90.0,11.11,26.7,0.04,3.5,37.1
demo,3,669,89.7,11.15,21.0,0.1,5.35,35.9
demo,3,670,89.6,11.16,30.3,0.14,6.22,36.8
demo,3,671,90.3,11.08,22.7,0.096,4.78,36.7
demo,3,672,87.4,11.44,20.1,0.088,5.23,37.1
demo,3,673,91.9,10.88,28.3,0.172,5.14,36.2
demo,3,674,85.3,11.72,29.2,0.037,5.39,36.7
demo,3,675,90.0,11.11,21.0,0.102,3.78,36.4
demo,3,676,88.4,11.31,34.0,0.044,5.0,36.9
demo,3,677,89.4,11.18,31.1,0.05,4.87,37.3
demo,3,678,88.8,11.26,24.3,0.029,4.18,36.5
demo,3,679,88.1,11.35,24.1,0.071,5.62,36.0
demo,3,680,85.2,11.74,16.6,0.012,6.12,37.3
demo,3,681,85.3,11.73,35.0,0.006,5.56,36.6
demo,3,682,87.3,11.46,19.0,0.092,6.65,36.1
demo,3,683,86.7,11.53,19.4,0.133,7.33,37.1
demo,3,684,87.8,11.38,30.1,0.042,6.56,36.6
demo,3,685,85.9,11.64,24.0,0.035,5.1,36.5
demo,3,686,91.3,10.96,18.1,0.008,5.49,36.6
demo,3,687,85.8,11.65,30.5,0.153,5.37,36.5
demo,3,688,88.3,11.33,15.0,0.087,5.65,37.3
demo,3,689,87.3,11.46,22.1,0.014,7.17,36.2
demo,3,690,86.3,11.58,24.3,0.091,5.99,36.5
demo,3,691,85.0,11.76,26.6,0.044,5.43,37.3
demo,3,692,88.3,11.33,30.5,0.153,6.93,36.6
demo,3,693,88.5,11.3,18.3,0.098,3.9,36.8
demo,3,694,87.7,11.41,21.9,0.144,5.32,36.3
demo,3,695,87.9,11.38,18.9,0.02,4.71,36.0
demo,3,696,87.1,11.48,22.2,0.072,4.85,36.5
demo,3,697,87.8,11.4,21.4,0.007,6.89,37.6
demo,3,698,87.7,11.4,30.1,0.321,5.79,36.4
demo,3,699,89.0,11.24,16.8,0.044,6.18,35.6
demo,3,700,89.6,11.16,31.9,0.053,4.88,36.7
demo,3,701,88.4,11.32,20.4,0.05,4.87,36.6
demo,3,702,88.3,11.32,22.3,0.113,7.85,36.2
demo,3,703,85.0,11.76,27.5,0.178,4.7,36.0
demo,3,704,88.0,11.37,24.7,0.02,6.29,36.4
demo,3,705,90.5,11.05,31.0,0.163,4.41,36.9
demo,3,706,89.8,11.13,15.0,0.052,5.22,36.9
demo,3,707,85.7,11.66,20.0,0.017,4.63,36.1
demo,3,708,87.0,11.5,35.3,0.054,3.48,36.1
demo,3,709,87.9,11.38,37.8,0.084,5.9,36.3
demo,3,710,87.2,11.46,24.2,0.152,5.65,37.0
demo,3,711,90.8,11.01,28.3,0.094,4.11,36.7
demo,3,712,86.3,11.59,17.2,0.091,5.34,36.7
demo,3,713,86.9,11.51,30.0,0.002,5.87,36.8
demo,3,714,87.1,11.48,18.5,0.01,7.35,37.0
demo,3,715,85.0,11.76,24.8,0.002,5.46,37.3
demo,3,716,87.8,11.4,29.5,0.166,4.79,36.8
demo,3,717,88.9,11.25,22.1,0.022,4.42,36.2
demo,3,718,91.4,10.94,31.7,0.056,5.44,36.0
demo,3,719,87.5,11.43,21.4,0.167,6.31,37.1
demo,3,720,91.8,10.9,30.9,0.114,6.25,37.0
demo,3,721,86.9,11.51,23.6,0.196,7.29,36.8
demo,3,722,88.8,11.26,36.2,0.037,4.83,36.8
demo,3,723,87.5,11.43,39.7,0.145,4.26,36.7
demo,3,724,89.6,11.16,41.0,0.023,5.29,37.8
demo,3,725,85.4,11.7,20.8,0.052,4.42,36.5
demo,3,726,87.5,11.43,25.4,0.046,5.52,36.7
demo,3,727,88.0,11.36,24.4,0.041,5.23,36.5
demo,3,728,86.7,11.53,22.7,0.038,5.47,37.2
demo,3,729,86.4,11.57,27.0,0.016,5.59,36.9
demo,3,730,85.1,11.76,31.1,0.069,7.47,36.7
demo,3,731,85.8,11.65,26.9,0.015,5.13,37.0
demo,3,732,89.6,11.16,28.9,0.167,5.6,37.4
demo,3,733,88.9,11.24,19.3,0.206,5.06,37.8
demo,3,734,86.6,11.55,30.2,0.018,6.5,37.2
demo,3,735,85.6,11.68,37.4,0.062,5.65,37.1
demo,3,736,86.1,11.62,26.6,0.183,6.33,37.3
demo,3,737,86.6,11.54,22.1,0.052,5.35,37.0
demo,3,738,85.0,11.76,29.0,0.029,5.58,36.7
demo,3,739,89.8,11.13,27.1,0.046,3.91,36.3
demo,3,740,85.0,11.76,29.7,0.212,7.59,36.8
demo,3,741,87.0,11.49,30.0,0.054,6.68,36.7
demo,3,742,88.2,11.34,22.6,0.105,2.97,37.4
demo,3,743,85.6,11.68,15.0,0.091,5.28,37.0
demo,3,744,86.8,11.53,28.1,0.006,3.94,36.6
demo,3,745,88.2,11.34,26.6,0.056,5.32,36.4
demo,3,746,85.0,11.76,17.6,0.097,5.62,37.6
demo,3,747,86.3,11.58,21.5,0.113,6.43,37.0
demo,3,748,86.8,11.52,32.5,0.45,5.28,36.6
demo,3,749,88.8,11.26,26.1,0.195,5.59,36.7
demo,3,750,85.0,11.76,22.4,0.171,4.8,36.6
demo,3,751,85.7,11.67,16.1,0.054,6.22,36.9
demo,3,752,87.1,11.47,29.6,0.04,4.98,36.5
demo,3,753,85.0,11.76,27.3,0.013,4.41,37.2
demo,3,754,88.1,11.35,22.7,0.079,4.9,37.2
demo,3,755,86.7,11.53,25.0,0.147,4.67,36.6
demo,3,756,85.5,11.69,17.7,0.05,5.47,36.6
demo,3,757,88.2,11.34,25.2,0.159,6.1,37.7
demo,3,758,87.5,11.43,19.0,0.009,3.52,36.9
demo,3,759,86.9,11.51,23.0,0.295,5.72,36.8
demo,3,760,89.7,11.15,22.2,0.042,5.81,37.7
demo,3,761,88.1,11.35,24.0,0.038,3.92,37.7
demo,3,762,87.7,11.4,19.6,0.168,5.01,36.8
demo,3,763,85.8,11.66,29.9,0.092,4.34,37.8
demo,3,764,86.2,11.6,27.7,0.063,5.82,37.7
demo,3,765,85.0,11.76,23.2,0.094,4.73,36.4
demo,3,766,86.1,11.62,23.7,0.242,5.12,36.9
demo,3,767,85.7,11.67,26.6,0.216,6.88,38.3
demo,3,768,86.2,11.6,22.9,0.248,3.86,36.8
demo,3,769,89.4,11.18,29.8,0.005,5.1,36.3
demo,3,770,88.6,11.29,20.8,0.252,4.45,37.1
demo,3,771,88.1,11.34,15.0,0.24,6.86,37.3
demo,3,772,86.1,11.62,30.3,0.057,6.35,37.8
demo,3,773,88.5,11.3,27.1,0.05,5.22,36.9
demo,3,774,86.0,11.62,34.7,0.138,3.94,37.5
demo,3,775,85.7,11.67,17.9,0.035,5.23,38.0
demo,3,776,85.4,11.71,15.0,0.228,5.58,37.0
demo,3,777,85.0,11.76,23.7,0.0,6.11,36.6
demo,3,778,87.4,11.44,31.1,0.017,6.88,37.6
demo,3,779,88.6,11.29,25.3,0.042,4.79,37.3
demo,3,780,89.0,11.23,22.3,0.091,2.97,37.0
demo,3,781,88.8,11.26,27.7,0.02,4.15,37.1
demo,3,782,87.7,11.41,34.2,0.101,4.75,37.2
demo,3,783,86.6,11.55,30.6,0.11,5.95,37.2
demo,3,784,87.7,11.4,25.8,0.075,5.73,37.4
demo,3,785,85.0,11.76,35.1,0.018,6.83,36.5
demo,3,786,87.2,11.47,25.6,0.09,4.32,37.9
demo,3,787,90.2,11.08,40.8,0.041,3.96,37.3
demo,3,788,86.0,11.62,27.5,0.009,4.6,36.4
demo,3,789,86.1,11.61,15.1,0.27,5.38,37.7
demo,3,790,89.3,11.19,20.7,0.004,5.06,38.1
demo,3,791,87.7,11.4,20.7,0.359,7.77,37.5
demo,3,792,86.8,11.52,17.0,0.056,6.02,37.3
demo,3,793,85.0,11.76,20.1,0.004,6.56,37.2
demo,3,794,86.0,11.63,17.1,0.004,3.96,36.4
demo,3,795,88.5,11.3,21.6,0.046,5.61,37.1
demo,3,796,87.6,11.42,30.1,0.121,3.98,36.7
demo,3,797,85.0,11.76,21.0,0.038,6.27,37.3
demo,3,798,88.8,11.26,36.0,0.029,4.98,37.7
demo,3,799,92.4,10.82,24.5,0.092,5.63,37.1
demo,3,800,87.2,11.46,28.5,0.013,5.85,37.8
demo,3,801,86.5,11.56,28.7,0.098,5.01,37.0
demo,3,802,88.5,11.3,30.6,0.036,4.7,36.6
demo,3,803,86.7,11.53,22.8,0.039,4.23,37.3
demo,3,804,86.4,11.57,23.2,0.147,3.5,38.0
demo,3,805,86.5,11.55,29.3,0.049,5.23,37.4
demo,3,806,87.3,11.45,27.1,0.045,5.63,38.0
demo,3,807,85.0,11.76,28.0,0.134,5.25,37.1
demo,3,808,85.1,11.75,19.6,0.407,6.3,37.4
demo,3,809,87.4,11.44,23.5,0.204,4.74,36.8
demo,3,810,85.8,11.65,32.1,0.094,5.05,37.3
demo,3,811,85.0,11.76,22.7,0.051,5.54,37.1
demo,3,812,90.2,11.09,30.0,0.054,7.08,37.3
demo,3,813,87.0,11.5,30.4,0.004,5.58,37.4
demo,3,814,87.1,11.48,15.0,0.241,7.07,37.6
demo,3,815,87.5,11.42,17.4,0.049,4.66,37.4
demo,3,816,85.0,11.76,31.6,0.21,4.95,37.1
demo,3,817,87.1,11.48,25.1,0.034,6.58,37.4
demo,3,818,85.1,11.75,22.0,0.014,4.72,36.7
demo,3,819,86.6,11.54,22.6,0.281,4.11,37.4
demo,3,820,86.7,11.53,29.9,0.124,4.93,37.0
demo,3,821,85.8,11.66,22.6,0.063,4.13,38.4
demo,3,822,86.6,11.55,29.7,0.077,4.95,38.0
demo,3,823,85.0,11.76,15.0,0.033,3.8,37.8
demo,3,824,85.6,11.68,17.1,0.672,4.82,37.7
demo,3,825,85.0,11.76,20.7,0.009,5.29,37.7
demo,3,826,88.5,11.29,25.7,0.001,6.01,38.4
demo,3,827,86.0,11.63,26.6,0.076,4.28,37.3
demo,3,828,91.7,10.9,24.8,0.026,5.88,37.7
demo,3,829,86.9,11.51,17.1,0.148,5.06,37.0
demo,3,830,85.2,11.73,15.4,0.152,5.38,36.6
demo,3,831,88.6,11.29,22.1,0.025,3.74,37.6
demo,3,832,85.0,11.76,28.0,0.341,5.67,37.7
demo,3,833,85.0,11.76,26.2,0.127,4.71,37.4
demo,3,834,85.0,11.76,20.5,0.202,5.18,37.5
demo,3,835,87.8,11.39,26.5,0.116,6.41,37.1
demo,3,836,85.0,11.76,18.9,0.038,5.37,37.3
demo,3,837,85.0,11.76,24.7,0.059,5.76,37.6
demo,3,838,88.4,11.32,19.4,0.126,5.68,37.4
demo,3,839,87.2,11.47,32.5,0.024,5.34,38.2
demo,3,840,86.0,11.63,42.4,0.008,4.36,38.0
demo,3,841,91.1,10.98,27.9,0.024,7.13,37.2
demo,3,842,85.7,11.67,26.6,0.375,4.59,38.4
demo,3,843,86.9,11.51,32.7,0.116,5.09,37.5
demo,3,844,85.0,11.76,34.3,0.145,4.9,37.4
demo,3,845,85.0,11.76,29.7,0.437,6.17,37.1
demo,3,846,88.3,11.33,26.0,0.017,7.05,37.5
demo,3,847,85.0,11.76,29.3,0.22,7.44,38.2
demo,3,848,85.6,11.69,25.1,0.027,5.41,37.7
demo,3,849,85.0,11.76,19.2,0.062,5.9,38.0
demo,3,850,87.3,11.46,23.4,0.165,5.78,38.2
demo,3,851,87.7,11.41,34.3,0.061,4.98,37.7
demo,3,852,85.5,11.69,26.1,0.057,3.7,37.9
demo,3,853,85.3,11.72,22.5,0.011,3.13,38.7
demo,3,854,87.4,11.45,21.1,0.202,6.62,37.5
demo,3,855,85.6,11.68,27.9,0.094,6.02,38.1
demo,3,856,87.4,11.44,22.3,0.032,6.73,37.9
demo,3,857,86.5,11.56,28.8,0.367,6.0,38.2
demo,3,858,85.1,11.75,26.7,0.105,5.44,38.3
demo,3,859,85.9,11.64,23.1,0.006,4.46,36.5
demo,3,860,87.2,11.47,28.0,0.037,5.56,37.7
demo,3,861,87.2,11.47,15.0,0.115,6.78,38.2
demo,3,862,85.0,11.76,19.3,0.013,5.63,38.2
demo,3,863,87.3,11.46,24.4,0.061,5.75,37.5
demo,3,864,85.7,11.67,28.5,0.055,3.95,37.7
demo,3,865,89.0,11.23,28.0,0.01,6.01,38.5
demo,3,866,85.8,11.66,22.5,0.02,4.91,37.8
demo,3,867,85.6,11.68,22.3,0.043,3.98,38.1
demo,3,868,89.0,11.23,34.2,0.135,6.17,37.4
demo,3,869,86.1,11.62,26.9,0.196,5.65,38.0
demo,3,870,87.4,11.45,31.4,0.096,6.52,38.1
demo,3,871,87.6,11.42,29.5,0.038,4.35,37.9
demo,3,872,85.1,11.75,27.8,0.027,5.53,37.6
demo,3,873,86.0,11.63,25.0,0.243,5.94,37.3
demo,3,874,85.6,11.68,22.7,0.115,6.09,37.6
demo,3,875,85.0,11.76,26.1,0.035,4.59,37.2
demo,3,876,85.0,11.76,27.1,0.247,5.26,38.0
demo,3,877,85.3,11.73,24.8,0.291,4.37,38.4
demo,3,878,85.6,11.69,20.3,0.01,5.2,37.3
demo,3,879,87.7,11.4,31.7,0.077,6.74,38.4
demo,3,880,85.0,11.76,28.8,0.004,5.45,38.5
demo,3,881,87.2,11.47,30.5,0.391,6.3,37.6
demo,3,882,87.1,11.48,23.5,0.241,4.2,37.0
demo,3,883,85.0,11.76,30.3,0.275,5.94,38.2
demo,3,884,86.5,11.56,24.7,0.031,6.29,37.4
demo,3,885,88.4,11.32,32.2,0.016,5.03,38.2
demo,3,886,85.0,11.76,33.6,0.091,6.01,37.6
demo,3,887,85.0,11.76,26.1,0.247,7.03,37.9
demo,3,888,85.5,11.69,23.5,0.032,6.74,37.8
demo,3,889,85.4,11.71,25.1,0.054,5.01,38.3
demo,3,890,87.1,11.49,20.1,0.264,5.57,38.8
demo,3,891,85.8,11.66,21.2,0.045,4.97,38.0
demo,3,892,87.7,11.4,15.0,0.558,5.48,38.6
demo,3,893,86.0,11.62,29.6,0.053,7.22,38.6
demo,3,894,85.0,11.76,23.7,0.01,4.92,37.5
demo,3,895,88.9,11.25,18.7,0.321,7.03,37.7
