session_id,participant_count,timestamp_sec,frame_rate_fps,frame_time_ms,network_latency_ms,packet_loss_pct,calibration_error_mm,headset_temp_c
1,3,462,88.3,11.33,20.1,0.009,6.09,35.9
1,3,463,87.1,11.48,24.1,0.097,4.31,35.4
1,3,464,87.7,11.4,27.8,0.06,5.0,35.1
1,3,465,87.9,11.38,28.1,0.008,7.38,34.3
1,3,466,92.0,10.86,25.7,0.006,6.78,34.8
1,3,467,90.7,11.02,17.1,0.017,5.55,34.7
1,3,468,93.3,10.72,27.1,0.156,7.06,35.9
1,3,469,86.8,11.52,15.0,0.054,5.48,35.4
1,3,470,88.7,11.28,24.2,0.196,8.4,35.1
1,3,471,90.1,11.1,20.1,0.09,5.15,35.5
1,3,472,87.7,11.41,31.0,0.086,4.71,34.9
1,3,473,87.5,11.42,32.3,0.021,7.46,35.7
1,3,474,86.0,11.62,19.2,0.041,5.55,35.2
1,3,475,86.8,11.52,28.5,0.008,7.57,34.8
1,3,476,90.5,11.06,25.9,0.038,4.17,36.6
1,3,477,89.8,11.14,23.5,0.018,6.2,34.6
1,3,478,86.1,11.62,27.8,0.05,7.15,35.6
1,3,479,89.6,11.16,24.6,0.133,8.26,34.5
1,3,480,89.8,11.14,50.9,0.044,4.98,34.9
1,3,481,89.0,11.24,42.2,0.095,5.89,35.8
1,3,482,87.5,11.43,48.0,0.12,6.39,34.4
1,3,483,86.0,11.63,37.3,0.038,6.84,35.4
1,3,484,86.0,11.63,42.2,0.113,6.48,35.3
1,3,485,89.2,11.21,24.4,0.121,3.05,34.7
1,3,486,85.9,11.64,26.1,0.063,7.56,34.9
1,3,487,85.3,11.72,28.2,0.258,6.37,36.0
1,3,488,89.1,11.22,26.1,0.125,7.39,34.8
1,3,489,87.9,11.37,22.7,0.052,6.35,34.8
1,3,490,90.3,11.07,16.6,0.277,6.5,34.9
1,3,491,87.6,11.42,26.0,0.198,6.1,34.2
1,3,492,85.0,11.76,26.2,0.243,5.53,35.2
1,3,493,88.7,11.27,15.6,0.052,5.34,35.1
1,3,494,86.1,11.62,17.3,0.096,5.24,36.1
1,3,495,88.4,11.31,29.4,0.06,6.41,35.4
1,3,496,87.4,11.44,15.0,0.038,6.87,35.6
1,3,497,89.3,11.19,23.1,0.146,7.34,34.9
1,3,498,88.5,11.31,23.9,0.076,6.97,34.7
1,3,499,85.8,11.65,27.9,0.003,7.86,34.4
1,3,500,91.3,10.95,25.9,0.058,5.21,35.7
1,3,501,90.9,11.0,18.1,0.002,6.78,35.6
1,3,502,85.9,11.64,15.0,0.191,5.27,35.8
1,3,503,90.4,11.06,19.2,0.083,5.51,34.9
1,3,504,88.7,11.27,28.2,0.427,6.69,35.0
1,3,505,85.0,11.76,22.9,0.198,4.42,36.0
1,3,506,90.4,11.06,23.5,0.037,7.27,36.0
1,3,507,86.5,11.56,19.2,0.18,5.26,36.0
1,3,508,86.7,11.53,25.3,0.023,5.15,35.4
1,3,509,89.0,11.23,28.8,0.288,6.38,35.5
1,3,510,92.3,10.84,30.8,0.377,5.75,35.4
1,3,511,89.0,11.23,26.3,0.159,7.79,35.8
1,3,512,85.7,11.67,29.7,0.102,4.94,35.6
1,3,513,89.1,11.22,18.8,0.014,6.76,35.2
1,3,514,87.8,11.39,15.0,0.283,5.48,34.8
1,3,515,90.8,11.01,28.0,0.232,6.08,35.5
1,3,516,86.1,11.62,23.4,0.124,5.69,35.5
1,3,517,87.1,11.48,28.3,0.057,5.26,36.4
1,3,518,86.7,11.54,24.5,0.051,6.24,35.5
1,3,519,85.0,11.76,15.9,0.121,7.43,35.3
1,3,520,86.3,11.59,26.2,0.099,6.08,34.8
1,3,521,90.1,11.1,25.4,0.062,5.11,35.1
1,3,522,87.9,11.38,25.4,0.055,6.61,35.2
1,3,523,85.0,11.76,23.1,0.045,6.22,36.1
1,3,524,89.1,11.22,26.5,0.232,6.39,35.4
1,3,525,87.9,11.38,23.7,0.226,5.1,35.0
1,3,526,89.7,11.14,17.3,0.058,6.58,35.7
1,3,527,86.0,11.63,28.1,0.27,5.37,35.3
1,3,528,88.3,11.33,20.7,0.012,5.63,35.1
1,3,529,89.5,11.18,17.3,0.17,5.26,36.0
1,3,530,86.6,11.55,15.2,0.123,4.34,35.9
1,3,531,91.3,10.95,27.0,0.004,6.04,35.4
1,3,532,88.7,11.27,20.8,0.024,4.71,35.4
1,3,533,86.0,11.62,25.6,0.002,6.5,35.2
1,3,534,85.0,11.76,29.0,0.303,5.08,36.7
1,3,535,88.9,11.25,24.2,0.092,4.61,35.8
1,3,536,86.9,11.51,15.7,0.012,5.87,35.7
1,3,537,88.6,11.28,27.8,0.018,4.26,35.9
1,3,538,88.5,11.29,23.7,0.052,4.91,35.4
1,3,539,89.8,11.13,23.5,0.045,5.8,35.4
1,3,540,87.4,11.44,30.1,0.0,6.75,34.8
1,3,541,87.3,11.46,26.5,0.012,6.22,35.7
1,3,542,90.8,11.02,27.4,0.056,5.42,36.3
1,3,543,89.6,11.17,20.4,0.054,6.82,35.3
1,3,544,89.5,11.17,24.4,0.06,5.86,36.5
1,3,545,86.6,11.54,21.9,0.055,6.68,36.3
1,3,546,85.8,11.66,29.9,0.066,6.07,35.7
1,3,547,90.2,11.08,32.9,0.155,6.93,35.3
1,3,548,85.8,11.66,30.9,0.079,5.94,35.1
1,3,549,87.5,11.42,29.9,0.183,4.82,35.8
1,3,550,88.3,11.32,38.4,0.051,5.89,35.2
1,3,551,85.0,11.76,21.3,0.26,7.45,35.3
1,3,552,91.6,10.92,26.4,0.03,6.15,36.0
1,3,553,87.1,11.48,30.4,0.011,4.72,35.6
1,3,554,88.3,11.33,25.2,0.062,6.14,36.4
1,3,555,89.4,11.18,25.0,0.221,5.42,36.2
1,3,556,85.0,11.76,26.2,0.059,7.39,35.7
1,3,557,87.5,11.42,29.5,0.002,5.9,35.8
1,3,558,87.4,11.44,25.3,0.051,4.37,35.4
1,3,559,87.5,11.42,24.4,0.099,7.37,35.1
1,3,560,85.9,11.64,28.3,0.195,5.22,36.0
1,3,561,90.8,11.01,28.6,0.038,6.49,36.3
1,3,562,90.0,11.11,15.0,0.086,5.79,35.2
1,3,563,85.8,11.65,16.6,0.143,6.84,35.7
1,3,564,86.6,11.55,16.7,0.155,8.16,36.8
1,3,565,87.6,11.41,22.1,0.032,6.47,36.1
1,3,566,89.0,11.24,15.0,0.184,4.87,35.2
1,3,567,88.1,11.35,22.5,0.193,7.55,35.4
1,3,568,85.1,11.75,32.3,0.015,6.89,36.0
1,3,569,90.9,11.01,27.1,0.012,6.34,36.4
1,3,570,87.3,11.45,20.2,0.191,6.15,36.3
1,3,571,91.0,10.99,28.6,0.179,6.33,35.7
1,3,572,85.0,11.76,19.7,0.055,6.83,35.8
1,3,573,89.0,11.23,25.3,0.02,6.98,36.1
1,3,574,89.7,11.15,33.0,0.083,6.39,36.0
1,3,575,85.0,11.76,22.3,0.204,7.47,35.7
1,3,576,86.0,11.63,24.9,0.14,5.72,35.0
1,3,577,87.4,11.45,22.6,0.152,6.57,35.4
1,3,578,88.3,11.32,27.8,0.167,5.86,35.6
1,3,579,88.4,11.31,27.9,0.102,5.23,36.7
1,3,580,87.2,11.46,35.0,0.23,4.91,35.4
1,3,581,88.4,11.32,26.7,0.072,5.84,35.7
1,3,582,85.6,11.69,32.8,0.181,7.42,35.6
1,3,583,85.8,11.65,22.7,0.003,6.97,35.8
1,3,584,86.4,11.58,21.7,0.35,6.0,35.9
1,3,585,85.0,11.76,27.0,0.007,4.03,35.8
1,3,586,89.2,11.21,24.3,0.242,6.79,36.1
1,3,587,85.8,11.65,17.4,0.095,5.83,37.1
1,3,588,88.1,11.35,24.8,0.172,7.84,35.7
1,3,589,86.8,11.52,23.6,0.043,5.95,35.9
1,3,590,86.8,11.52,30.6,0.087,6.43,36.4
1,3,591,85.0,11.76,20.4,0.195,6.8,36.3
1,3,592,89.7,11.15,15.6,0.179,5.28,35.7
1,3,593,88.3,11.32,24.1,0.004,5.48,35.4
1,3,594,89.1,11.23,36.4,0.025,5.7,35.6
1,3,595,85.0,11.76,25.1,0.295,5.49,35.9
1,3,596,86.0,11.62,31.0,0.106,6.73,35.1
1,3,597,86.1,11.61,18.9,0.062,5.21,36.0
1,3,598,85.9,11.64,22.9,0.101,7.53,35.1
1,3,599,86.2,11.6,33.4,0.023,5.47,35.9
1,3,600,85.7,11.67,35.4,0.013,6.12,36.9
1,3,601,91.3,10.95,33.5,0.014,5.31,35.7
1,3,602,86.5,11.57,29.5,0.06,6.47,36.7
1,3,603,89.5,11.17,28.7,0.037,5.09,35.5
1,3,604,88.6,11.29,32.6,0.051,5.04,37.0
1,3,605,87.9,11.38,25.8,0.029,6.96,35.5
1,3,606,86.2,11.59,21.4,0.433,4.63,36.6
1,3,607,88.0,11.36,19.1,0.082,6.01,36.5
1,3,608,89.3,11.19,26.9,0.204,6.88,36.6
1,3,609,88.7,11.28,24.4,0.206,4.89,35.3
1,3,610,87.2,11.47,20.0,0.019,3.56,36.2
1,3,611,86.6,11.55,22.6,0.072,3.58,36.3
1,3,612,86.2,11.61,30.4,0.255,6.95,36.4
1,3,613,88.7,11.27,20.1,0.275,6.42,36.0
1,3,614,87.8,11.39,25.1,0.076,4.16,36.0
1,3,615,88.0,11.37,29.6,0.111,5.64,35.9
1,3,616,88.3,11.32,27.4,0.083,3.99,36.7
1,3,617,86.6,11.55,26.5,0.001,4.64,36.3
1,3,618,90.5,11.05,32.1,0.434,4.03,36.7
1,3,619,88.5,11.3,34.5,0.194,3.53,36.1
1,3,620,86.5,11.56,26.7,0.028,3.26,37.0
1,3,621,85.8,11.65,15.0,0.035,4.32,36.3
1,3,622,86.1,11.61,33.7,0.121,5.75,34.8
1,3,623,86.0,11.62,18.6,0.252,5.68,35.9
1,3,624,86.6,11.54,28.2,0.01,4.65,36.5
1,3,625,85.6,11.69,21.1,0.018,3.85,36.0
1,3,626,86.9,11.51,31.8,0.01,5.02,36.0
1,3,627,86.7,11.54,22.5,0.032,6.79,36.4
1,3,628,87.9,11.38,23.8,0.179,5.94,36.2
1,3,629,88.8,11.26,22.7,0.022,3.08,37.2
1,3,630,89.3,11.2,20.8,0.01,3.49,35.7
1,3,631,88.4,11.32,24.2,0.249,3.3,36.1
1,3,632,85.7,11.66,25.4,0.05,5.7,36.5
1,3,633,86.4,11.57,26.9,0.038,4.44,36.3
1,3,634,89.1,11.22,21.3,0.075,5.81,36.2
1,3,635,89.7,11.15,28.8,0.188,5.61,35.6
1,3,636,90.4,11.06,15.7,0.193,5.49,35.4
1,3,637,91.7,10.91,25.1,0.041,5.35,37.0
1,3,638,87.8,11.38,30.2,0.027,6.23,36.5
1,3,639,85.2,11.74,30.0,0.06,4.6,36.4
1,3,640,88.0,11.36,24.8,0.165,4.32,36.9
1,3,641,85.0,11.76,29.0,0.071,4.81,36.9
1,3,642,87.9,11.37,19.9,0.304,6.45,36.6
1,3,643,88.0,11.37,15.8,0.378,4.68,36.7
1,3,644,85.0,11.76,19.9,0.016,5.59,36.2
1,3,645,88.1,11.36,22.9,0.144,6.94,36.9
1,3,646,87.2,11.47,23.0,0.099,6.27,35.5
1,3,647,88.3,11.33,22.2,0.189,3.91,36.5
1,3,648,87.9,11.38,24.2,0.136,6.82,36.0
1,3,649,89.4,11.18,27.3,0.035,3.81,36.2
1,3,650,88.2,11.34,22.1,0.031,4.29,36.6
1,3,651,88.7,11.27,21.4,0.06,5.46,36.4
1,3,652,88.6,11.28,23.9,0.031,4.37,35.9
1,3,653,85.7,11.67,31.1,0.094,5.58,36.4
1,3,654,85.6,11.68,27.6,0.064,5.17,36.1
1,3,655,85.0,11.76,19.3,0.112,3.5,36.7
1,3,656,85.4,11.7,23.3,0.047,7.25,36.0
1,3,657,85.2,11.73,30.0,0.14,3.05,36.8
1,3,658,89.2,11.21,23.4,0.004,5.18,36.2
1,3,659,92.3,10.83,23.4,0.221,2.92,37.0
1,3,660,87.9,11.38,23.1,0.121,7.54,37.4
1,3,661,85.0,11.76,16.5,0.06,4.67,36.6
1,3,662,89.5,11.17,19.1,0.038,5.43,35.5
1,3,663,89.5,11.18,27.9,0.071,4.26,37.4
1,3,664,91.4,10.94,24.5,0.011,4.91,37.2
1,3,665,87.4,11.45,15.0,0.009,3.43,36.6
1,3,666,88.0,11.36,25.3,0.012,3.66,36.3
1,3,667,88.9,11.25,24.2,0.351,6.26,36.8
1,3,668,87.9,11.38,32.6,0.16,5.99,37.1
1,3,669,92.3,10.84,32.3,0.011,4.55,37.1
1,3,670,87.3,11.46,23.1,0.094,6.36,37.2
1,3,671,86.2,11.6,33.3,0.049,5.43,36.5
1,3,672,86.7,11.53,18.1,0.035,5.91,36.2
1,3,673,87.0,11.49,24.8,0.053,5.13,36.6
1,3,674,88.4,11.31,23.5,0.068,5.35,36.8
1,3,675,87.2,11.47,16.2,0.098,4.9,36.7
1,3,676,88.6,11.29,25.0,0.019,6.64,35.9
1,3,677,90.1,11.1,30.7,0.024,3.87,36.3
1,3,678,88.3,11.32,24.7,0.015,5.54,36.8
1,3,679,88.7,11.27,27.3,0.424,4.41,36.4
1,3,680,87.5,11.43,18.1,0.158,4.23,36.0
1,3,681,85.0,11.76,22.9,0.167,5.58,36.3
1,3,682,89.2,11.21,27.0,0.029,3.17,36.8
1,3,683,86.4,11.58,22.4,0.062,4.48,37.1
1,3,684,86.5,11.56,25.7,0.094,4.87,35.9
1,3,685,85.7,11.67,16.8,0.034,5.37,36.7
1,3,686,87.7,11.4,23.5,0.075,5.81,36.6
1,3,687,92.8,10.78,15.0,0.023,4.87,37.4
1,3,688,88.2,11.34,25.8,0.109,5.33,37.2
1,3,689,85.0,11.76,25.6,0.026,5.37,37.4
1,3,690,85.0,11.76,22.0,0.664,5.54,37.3
1,3,691,88.1,11.35,25.8,0.057,5.07,36.0
1,3,692,89.2,11.21,27.5,0.061,5.8,35.8
1,3,693,88.2,11.34,24.9,0.04,4.62,36.3
1,3,694,88.1,11.34,30.6,0.244,4.87,36.6
1,3,695,87.0,11.5,28.7,0.152,4.38,36.4
1,3,696,87.0,11.49,17.3,0.055,4.65,36.3
1,3,697,89.3,11.2,21.1,0.015,7.36,37.2
1,3,698,89.4,11.19,30.8,0.035,4.05,36.1
1,3,699,86.2,11.6,17.9,0.009,5.47,36.8
1,3,700,85.8,11.66,28.4,0.05,5.77,36.4
1,3,701,85.2,11.73,32.8,0.183,5.73,36.1
1,3,702,87.6,11.42,24.9,0.109,6.03,37.4
1,3,703,87.5,11.43,19.1,0.429,7.1,36.0
1,3,704,85.2,11.74,33.6,0.002,5.24,36.4
1,3,705,86.4,11.58,22.7,0.038,5.47,36.1
1,3,706,89.8,11.14,29.6,0.029,5.11,36.4
1,3,707,85.8,11.66,26.1,0.114,6.15,36.9
1,3,708,85.2,11.74,24.8,0.034,6.8,37.7
1,3,709,88.0,11.37,29.3,0.088,4.5,37.1
1,3,710,88.6,11.29,26.4,0.049,6.12,36.8
1,3,711,86.1,11.62,24.7,0.013,3.5,37.3
1,3,712,87.4,11.44,22.4,0.049,5.49,36.5
1,3,713,88.5,11.3,20.8,0.145,5.29,36.8
1,3,714,87.9,11.37,29.3,0.049,5.1,37.6
1,3,715,85.0,11.76,16.5,0.065,2.89,36.5
1,3,716,86.9,11.5,31.5,0.093,5.77,37.0
1,3,717,86.8,11.52,21.8,0.015,5.63,36.3
1,3,718,88.6,11.29,27.1,0.282,4.24,36.4
1,3,719,85.0,11.76,25.7,0.134,4.75,36.8
1,3,720,87.4,11.44,35.7,0.024,5.84,37.6
1,3,721,86.2,11.59,48.7,0.482,4.23,35.9
1,3,722,86.4,11.57,36.3,0.249,4.85,36.6
1,3,723,85.0,11.76,34.8,0.001,6.68,36.9
1,3,724,88.6,11.29,30.9,0.106,4.54,37.1
1,3,725,88.5,11.3,21.6,0.007,5.42,36.4
1,3,726,87.0,11.5,23.0,0.14,4.47,36.4
1,3,727,88.9,11.25,29.6,0.051,5.36,36.1
1,3,728,87.7,11.4,28.3,0.019,7.05,37.6
1,3,729,88.4,11.31,31.8,0.128,4.2,37.0
1,3,730,87.2,11.47,19.3,0.03,6.21,37.1
1,3,731,86.2,11.6,15.1,0.017,5.74,36.4
1,3,732,85.3,11.73,25.7,0.012,5.05,36.8
1,3,733,87.5,11.43,20.9,0.234,5.54,37.2
1,3,734,87.8,11.4,31.2,0.037,4.17,36.3
1,3,735,88.1,11.35,23.9,0.027,6.02,37.0
1,3,736,88.8,11.26,31.0,0.087,5.22,36.8
1,3,737,88.1,11.35,26.1,0.019,4.98,36.9
1,3,738,86.8,11.52,23.9,0.006,5.74,37.4
1,3,739,86.6,11.54,21.7,0.016,4.05,37.9
1,3,740,89.9,11.12,28.0,0.079,5.46,36.4
1,3,741,85.0,11.76,28.9,0.02,4.7,35.8
1,3,742,85.0,11.76,23.4,0.258,6.88,37.3
1,3,743,87.8,11.39,23.0,0.078,5.25,37.1
1,3,744,85.0,11.76,20.3,0.019,5.18,36.9
1,3,745,89.8,11.14,21.5,0.082,5.44,36.8
1,3,746,86.2,11.6,28.3,0.039,4.81,37.3
1,3,747,85.0,11.76,23.6,0.0,5.42,36.9
1,3,748,87.0,11.49,27.6,0.072,4.15,37.1
1,3,749,85.2,11.74,20.7,0.043,4.87,36.4
1,3,750,85.0,11.76,21.5,0.107,6.05,36.7
1,3,751,85.6,11.68,26.1,0.061,5.14,36.4
1,3,752,87.5,11.43,24.6,0.215,4.45,36.8
1,3,753,85.0,11.76,25.4,0.041,5.91,36.7
1,3,754,86.1,11.62,36.3,0.025,5.21,35.8
1,3,755,88.1,11.35,32.6,0.042,5.64,36.4
1,3,756,89.6,11.16,29.8,0.214,5.11,37.0
1,3,757,88.2,11.33,32.5,0.079,5.97,36.7
1,3,758,87.6,11.41,31.8,0.067,4.23,37.2
1,3,759,91.3,10.96,20.8,0.068,6.77,38.0
1,3,760,88.2,11.34,28.0,0.221,5.38,37.1
1,3,761,89.5,11.18,32.6,0.006,6.41,37.1
1,3,762,86.4,11.57,18.0,0.28,4.36,37.5
1,3,763,85.0,11.76,30.9,0.06,5.47,37.8
1,3,764,89.5,11.17,18.6,0.126,5.41,36.8
1,3,765,85.5,11.69,29.8,0.002,4.51,37.5
1,3,766,87.7,11.41,15.3,0.024,5.15,36.4
1,3,767,88.7,11.27,33.4,0.362,5.03,37.5
1,3,768,86.3,11.59,17.5,0.131,5.97,37.5
1,3,769,87.1,11.48,22.2,0.403,5.02,37.2
1,3,770,85.5,11.69,27.9,0.072,5.08,36.9
1,3,771,87.0,11.49,25.2,0.008,5.08,36.7
1,3,772,87.4,11.44,26.8,0.202,5.22,37.1
1,3,773,88.1,11.35,23.2,0.083,6.68,37.5
1,3,774,89.0,11.23,27.0,0.078,5.29,37.7
1,3,775,87.5,11.42,25.6,0.08,4.8,36.9
1,3,776,85.4,11.7,19.7,0.045,5.18,37.2
1,3,777,86.6,11.55,15.0,0.101,5.08,37.8
1,3,778,87.9,11.37,25.7,0.183,4.39,37.3
1,3,779,85.0,11.76,25.1,0.263,4.82,37.2
1,3,780,85.0,11.76,28.1,0.003,6.17,36.9
1,3,781,88.8,11.26,31.1,0.094,6.19,37.3
1,3,782,85.3,11.73,33.4,0.198,4.05,37.3
1,3,783,88.0,11.36,27.6,0.183,5.33,37.3
1,3,784,86.9,11.5,18.6,0.121,5.3,36.8
1,3,785,90.2,11.09,22.4,0.019,5.21,37.0
1,3,786,85.0,11.76,24.1,0.036,4.7,37.7
1,3,787,89.8,11.14,28.9,0.349,4.86,36.9
1,3,788,85.3,11.72,25.3,0.057,7.95,37.5
1,3,789,85.0,11.76,23.2,0.007,4.43,37.3
1,3,790,90.4,11.06,27.8,0.023,5.92,36.6
1,3,791,90.4,11.06,21.1,0.012,5.47,37.3
1,3,792,90.0,11.12,28.9,0.144,5.24,38.5
1,3,793,88.9,11.25,20.4,0.038,5.26,37.0
1,3,794,87.5,11.42,18.4,0.118,6.6,37.8
1,3,795,86.3,11.58,28.6,0.142,3.7,37.0
1,3,796,85.3,11.73,24.7,0.005,5.31,37.9
1,3,797,87.0,11.49,22.9,0.008,7.09,38.3
1,3,798,85.0,11.76,25.6,0.021,5.2,38.0
1,3,799,87.4,11.44,29.3,0.099,5.19,37.4
1,3,800,87.8,11.39,29.3,0.019,4.9,37.9
1,3,801,85.0,11.76,22.9,0.056,5.26,37.8
1,3,802,86.1,11.62,17.8,0.126,4.86,37.3
1,3,803,85.9,11.65,27.4,0.027,6.46,37.8
1,3,804,85.0,11.76,31.3,0.019,8.04,37.1
1,3,805,90.2,11.08,18.7,0.024,4.96,37.2
1,3,806,86.4,11.57,24.5,0.021,6.57,38.0
1,3,807,88.8,11.26,27.6,0.002,5.24,37.5
1,3,808,85.1,11.75,22.4,0.092,6.57,38.3
1,3,809,87.7,11.4,30.5,0.148,5.59,37.1
1,3,810,87.6,11.41,17.3,0.314,6.38,36.9
1,3,811,85.5,11.7,20.0,0.08,4.56,38.1
1,3,812,87.0,11.49,20.5,0.024,5.56,38.2
1,3,813,89.5,11.17,28.9,0.269,3.49,37.5
1,3,814,85.0,11.76,24.1,0.101,5.43,37.4
1,3,815,85.0,11.76,25.8,0.114,6.26,36.5
1,3,816,90.8,11.02,21.7,0.005,5.37,37.6
1,3,817,86.8,11.52,22.2,0.071,5.19,38.0
1,3,818,88.2,11.34,27.2,0.037,4.22,38.0
1,3,819,85.0,11.76,15.9,0.078,5.13,36.8
1,3,820,88.7,11.27,25.0,0.03,6.34,37.3
1,3,821,88.3,11.33,21.6,0.044,3.97,37.0
1,3,822,85.0,11.76,27.0,0.187,6.81,37.3
1,3,823,88.1,11.35,25.2,0.061,6.35,37.6
1,3,824,87.1,11.49,26.4,0.144,7.08,36.6
1,3,825,85.9,11.64,19.0,0.099,4.31,37.1
1,3,826,87.3,11.46,18.6,0.066,3.23,37.1
1,3,827,85.0,11.76,29.1,0.02,4.65,37.5
1,3,828,88.0,11.37,22.7,0.117,5.81,38.1
1,3,829,85.6,11.68,20.7,0.011,5.3,37.7
1,3,830,85.0,11.76,27.3,0.322,4.79,37.4
1,3,831,89.1,11.23,31.9,0.244,4.67,37.9
1,3,832,86.4,11.58,29.4,0.086,5.91,37.8
1,3,833,89.5,11.17,31.0,0.002,4.98,37.0
1,3,834,88.3,11.32,31.1,0.087,5.57,37.4
1,3,835,85.0,11.76,26.6,0.029,5.11,36.5
1,3,836,85.5,11.69,34.0,0.2,5.7,38.6
1,3,837,87.5,11.43,23.2,0.194,4.95,37.2
1,3,838,90.3,11.08,22.7,0.047,4.59,37.9
1,3,839,85.0,11.76,32.0,0.04,5.34,38.9
1,3,840,85.0,11.76,55.7,0.03,3.91,37.3
1,3,841,86.1,11.61,43.1,0.178,5.87,36.7
1,3,842,85.0,11.76,23.6,0.062,4.12,37.9
1,3,843,87.7,11.4,41.0,0.005,5.25,37.8
1,3,844,88.4,11.31,44.8,0.196,4.75,38.3
1,3,845,87.2,11.47,28.2,0.051,6.08,37.3
1,3,846,86.9,11.51,20.5,0.007,3.82,36.6
1,3,847,89.2,11.21,17.7,0.061,5.54,38.0
1,3,848,89.7,11.15,26.0,0.038,5.48,37.2
1,3,849,87.7,11.4,23.5,0.146,5.06,36.9
1,3,850,85.0,11.76,19.5,0.081,4.09,37.5
1,3,851,86.8,11.52,23.2,0.115,5.09,36.9
1,3,852,88.7,11.28,25.7,0.039,4.39,37.4
1,3,853,87.4,11.44,23.5,0.003,3.61,37.6
1,3,854,87.4,11.44,30.5,0.061,2.91,38.3
1,3,855,89.2,11.21,27.3,0.06,7.07,38.2
1,3,856,85.0,11.76,32.9,0.104,6.31,38.5
1,3,857,88.3,11.33,26.5,0.115,3.94,37.6
1,3,858,87.5,11.42,25.4,0.045,5.06,38.0
1,3,859,85.0,11.76,23.5,0.209,3.78,37.5
1,3,860,86.3,11.59,22.5,0.358,6.47,37.7
1,3,861,88.7,11.28,26.9,0.189,5.57,38.4
1,3,862,85.7,11.67,27.6,0.085,6.98,38.0
1,3,863,85.0,11.76,20.1,0.014,5.62,37.9
1,3,864,86.8,11.53,33.5,0.064,4.57,37.6
1,3,865,89.3,11.2,27.0,0.013,4.98,37.5
1,3,866,89.5,11.17,26.4,0.038,4.68,37.4
1,3,867,88.1,11.35,22.4,0.024,4.25,37.2
1,3,868,85.1,11.74,28.0,0.24,5.88,37.6
1,3,869,88.0,11.37,26.2,0.106,5.26,37.5
1,3,870,85.1,11.75,28.5,0.008,4.7,37.5
1,3,871,85.6,11.68,15.9,0.172,5.39,37.1
1,3,872,86.7,11.53,23.4,0.006,5.52,38.5
1,3,873,87.7,11.4,26.5,0.168,6.23,38.1
1,3,874,89.5,11.18,15.3,0.156,4.65,38.2
1,3,875,85.0,11.76,26.0,0.118,4.71,37.4
1,3,876,89.3,11.2,28.2,0.209,5.72,38.6
1,3,877,86.5,11.57,23.6,0.032,4.88,37.7
1,3,878,85.0,11.76,22.3,0.089,4.68,38.9
1,3,879,86.4,11.58,24.7,0.028,5.48,38.0
1,3,880,85.0,11.76,27.8,0.067,4.83,38.1
1,3,881,85.2,11.74,27.0,0.178,7.25,37.7
1,3,882,86.8,11.53,19.6,0.033,4.38,38.1
1,3,883,85.3,11.73,33.7,0.016,5.81,37.4
1,3,884,88.0,11.36,23.0,0.008,6.63,37.1
1,3,885,85.1,11.75,19.7,0.216,6.49,38.5
1,3,886,85.4,11.7,29.0,0.096,5.36,38.4
1,3,887,85.0,11.76,23.8,0.007,3.42,38.0
1,3,888,87.3,11.45,25.7,0.066,5.12,37.8
1,3,889,85.8,11.65,26.2,0.001,6.21,37.4
1,3,890,87.8,11.38,27.4,0.035,6.33,38.3
1,3,891,89.8,11.14,23.2,0.168,6.67,38.1
1,3,892,85.0,11.76,26.5,0.255,5.15,38.1
1,3,893,85.0,11.76,24.7,0.137,6.21,38.4
1,3,894,86.5,11.57,28.9,0.019,4.46,37.1
1,3,895,88.8,11.26,25.3,0.02,6.7,38.3
1,3,896,88.7,11.27,23.9,0.016,5.33,37.6
1,3,897,85.2,11.74,30.5,0.229,5.42,37.6
1,3,898,85.0,11.76,31.5,0.032,5.72,37.3
1,3,899,86.8,11.52,32.8,0.226,4.99,38.3
1,3,900,85.0,11.76,30.0,0.001,5.42,37.8
1,3,901,87.9,11.37,21.8,0.011,5.77,37.6
1,3,902,85.6,11.68,19.3,0.198,5.46,36.7
1,3,903,86.5,11.56,24.1,0.009,5.42,39.1
1,3,904,89.4,11.19,16.6,0.069,5.96,37.7
1,3,905,88.3,11.33,26.5,0.032,4.43,37.7
1,3,906,85.0,11.76,30.0,0.107,4.73,38.1
1,3,907,86.6,11.54,27.2,0.146,4.92,37.2
1,3,908,85.0,11.76,25.4,0.003,4.58,37.8
1,3,909,86.2,11.61,32.8,0.089,6.16,37.8
1,3,910,89.1,11.22,24.8,0.052,6.15,38.9
1,3,911,86.3,11.59,30.2,0.024,4.31,38.2
1,3,912,87.7,11.41,24.0,0.016,7.36,37.9
1,3,913,85.1,11.75,18.4,0.161,5.43,37.4
1,3,914,85.0,11.76,29.8,0.002,5.68,37.4
1,3,915,85.0,11.76,27.4,0.367,6.29,38.3
1,3,916,88.6,11.29,29.5,0.034,4.94,38.4
1,3,917,85.0,11.76,28.6,0.012,6.0,38.7
1,3,918,86.9,11.51,18.3,0.033,4.29,38.1
1,3,919,86.2,11.6,32.3,0.044,6.82,38.6
1,3,920,85.2,11.73,26.7,0.107,3.69,39.1
1,3,921,86.0,11.63,19.5,0.006,6.3,39.0
1,3,922,89.1,11.22,20.1,0.077,2.55,38.9
1,3,923,88.9,11.25,21.3,0.017,6.54,38.3
1,3,924,85.0,11.76,23.4,0.141,5.95,38.3
1,3,925,85.5,11.69,25.0,0.064,6.41,38.0
